song_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Mood Label
Sommarvals,Christian Peterson-Bergling,0.352,0.0464,1,-27.631,1,0.0307,0.973,0.879,0.107,0.339,98.943,audio_features,0tL0JB08d5De5zBko245Y8,spotify:track:0tL0JB08d5De5zBko245Y8,https://api.spotify.com/v1/tracks/0tL0JB08d5De5zBko245Y8,https://api.spotify.com/v1/audio-analysis/0tL0JB08d5De5zBko245Y8,176557,4,relax
Take care,Wilson Trouvé,0.412,0.0451,5,-30.732,1,0.0419,0.992,0.932,0.103,0.762,170.149,audio_features,244BGt6n916G7NdoOUKSsX,spotify:track:244BGt6n916G7NdoOUKSsX,https://api.spotify.com/v1/tracks/244BGt6n916G7NdoOUKSsX,https://api.spotify.com/v1/audio-analysis/244BGt6n916G7NdoOUKSsX,128932,3,relax
Ved,Anton Lindholm,0.259,0.0424,7,-28.504,0,0.0406,0.995,0.892,0.103,0.3,205.672,audio_features,75XNNOrKVTwJ1lEGbE1a8q,spotify:track:75XNNOrKVTwJ1lEGbE1a8q,https://api.spotify.com/v1/tracks/75XNNOrKVTwJ1lEGbE1a8q,https://api.spotify.com/v1/audio-analysis/75XNNOrKVTwJ1lEGbE1a8q,137071,4,relax
Koto - piano room,Hideyuki Hashimoto,0.445,0.0367,1,-31.319,1,0.0433,0.991,0.944,0.0896,0.13,75.396,audio_features,48Jivh6jAj87eK6lj3FtUo,spotify:track:48Jivh6jAj87eK6lj3FtUo,https://api.spotify.com/v1/tracks/48Jivh6jAj87eK6lj3FtUo,https://api.spotify.com/v1/audio-analysis/48Jivh6jAj87eK6lj3FtUo,150833,3,relax
The stars are listening,Carl Faber,0.427,0.00626,4,-28.056,1,0.0506,0.995,0.939,0.0909,0.406,63.282,audio_features,4ZcUrMyRwkK3lH82VV6HbP,spotify:track:4ZcUrMyRwkK3lH82VV6HbP,https://api.spotify.com/v1/tracks/4ZcUrMyRwkK3lH82VV6HbP,https://api.spotify.com/v1/audio-analysis/4ZcUrMyRwkK3lH82VV6HbP,111500,4,relax
Days Passing By,Noomi Meerbach,0.362,0.0317,2,-24.252,1,0.0496,0.993,0.964,0.0994,0.329,81.007,audio_features,6yFNVbbhoPzPmGCYZWlFcw,spotify:track:6yFNVbbhoPzPmGCYZWlFcw,https://api.spotify.com/v1/tracks/6yFNVbbhoPzPmGCYZWlFcw,https://api.spotify.com/v1/audio-analysis/6yFNVbbhoPzPmGCYZWlFcw,159440,4,relax
Twilights,Mirta da Silva,0.396,0.0281,2,-30.963,1,0.0333,0.994,0.878,0.103,0.296,100.61,audio_features,10qZCmeusg6BbdHDTMADpr,spotify:track:10qZCmeusg6BbdHDTMADpr,https://api.spotify.com/v1/tracks/10qZCmeusg6BbdHDTMADpr,https://api.spotify.com/v1/audio-analysis/10qZCmeusg6BbdHDTMADpr,137647,4,relax
Together Again,Cinthya Garcia,0.364,0.064,9,-24.643,1,0.0384,0.993,0.925,0.0971,0.403,131.662,audio_features,5Nx2GkAaDfh18aZ99OyctW,spotify:track:5Nx2GkAaDfh18aZ99OyctW,https://api.spotify.com/v1/tracks/5Nx2GkAaDfh18aZ99OyctW,https://api.spotify.com/v1/audio-analysis/5Nx2GkAaDfh18aZ99OyctW,121750,4,relax
Tomorrow,Nate LaFleur,0.289,0.034,3,-32.438,1,0.0346,0.967,0.884,0.108,0.141,122.271,audio_features,2QvgJkZmnXdozvMMgfohJp,spotify:track:2QvgJkZmnXdozvMMgfohJp,https://api.spotify.com/v1/tracks/2QvgJkZmnXdozvMMgfohJp,https://api.spotify.com/v1/audio-analysis/2QvgJkZmnXdozvMMgfohJp,154875,4,relax
Missing You,Aeyes Libe,0.472,0.0307,7,-25.871,1,0.0467,0.996,0.954,0.0979,0.301,137.361,audio_features,5zj5thfMd7zGlgMGIBbLag,spotify:track:5zj5thfMd7zGlgMGIBbLag,https://api.spotify.com/v1/tracks/5zj5thfMd7zGlgMGIBbLag,https://api.spotify.com/v1/audio-analysis/5zj5thfMd7zGlgMGIBbLag,148875,4,relax
Peaceful Thoughts,Listening Wind,0.377,0.0226,5,-22.748,1,0.0394,0.989,0.941,0.121,0.159,164.635,audio_features,5xm1Ot6JDIp5r9SFM6XQrW,spotify:track:5xm1Ot6JDIp5r9SFM6XQrW,https://api.spotify.com/v1/tracks/5xm1Ot6JDIp5r9SFM6XQrW,https://api.spotify.com/v1/audio-analysis/5xm1Ot6JDIp5r9SFM6XQrW,140602,4,relax
If You Should Go,Nora Gray,0.611,0.0126,7,-26.619,1,0.0671,0.996,0.94,0.107,0.263,68.395,audio_features,4EQRrRdoQ8vC4ULe8Kygpw,spotify:track:4EQRrRdoQ8vC4ULe8Kygpw,https://api.spotify.com/v1/tracks/4EQRrRdoQ8vC4ULe8Kygpw,https://api.spotify.com/v1/audio-analysis/4EQRrRdoQ8vC4ULe8Kygpw,127538,4,relax
Tôt le matin,Alonzo Gautier,0.495,0.084,1,-24.684,1,0.0735,0.995,0.968,0.102,0.453,69.216,audio_features,5TRzmeTTbtVrsblB0HTZn7,spotify:track:5TRzmeTTbtVrsblB0HTZn7,https://api.spotify.com/v1/tracks/5TRzmeTTbtVrsblB0HTZn7,https://api.spotify.com/v1/audio-analysis/5TRzmeTTbtVrsblB0HTZn7,130890,4,relax
Eclipsis,Ryley Moss,0.375,0.0141,11,-26.919,1,0.0365,0.991,0.94,0.0915,0.0443,107.309,audio_features,2vcdqUMFMbKYvqzBYsVZDn,spotify:track:2vcdqUMFMbKYvqzBYsVZDn,https://api.spotify.com/v1/tracks/2vcdqUMFMbKYvqzBYsVZDn,https://api.spotify.com/v1/audio-analysis/2vcdqUMFMbKYvqzBYsVZDn,146079,4,relax
Un sourire et une larme (valse),Tom Kristiaan,0.441,0.018,10,-27.154,0,0.0456,0.994,0.952,0.116,0.204,107.794,audio_features,70pC9IQb39VDNUm3Uio5kD,spotify:track:70pC9IQb39VDNUm3Uio5kD,https://api.spotify.com/v1/tracks/70pC9IQb39VDNUm3Uio5kD,https://api.spotify.com/v1/audio-analysis/70pC9IQb39VDNUm3Uio5kD,146091,3,relax
Reflections,Aquilegia,0.316,0.0319,6,-29.428,1,0.0511,0.992,0.92,0.0926,0.223,175.256,audio_features,6jkQJB7iKoYFZanJuXlnUf,spotify:track:6jkQJB7iKoYFZanJuXlnUf,https://api.spotify.com/v1/tracks/6jkQJB7iKoYFZanJuXlnUf,https://api.spotify.com/v1/audio-analysis/6jkQJB7iKoYFZanJuXlnUf,113986,4,relax
Shizukana,Isshi Matsuriza,0.47,0.0593,7,-28.563,1,0.0355,0.99,0.934,0.104,0.178,113.418,audio_features,63oFS9JTsvadCXUqwqA7p0,spotify:track:63oFS9JTsvadCXUqwqA7p0,https://api.spotify.com/v1/tracks/63oFS9JTsvadCXUqwqA7p0,https://api.spotify.com/v1/audio-analysis/63oFS9JTsvadCXUqwqA7p0,131787,4,relax
Léopoldine,Gaspar Parentau,0.527,0.0338,7,-26.245,1,0.0832,0.996,0.969,0.184,0.179,67.807,audio_features,5DWI8rBs9a5fyeR35poYYm,spotify:track:5DWI8rBs9a5fyeR35poYYm,https://api.spotify.com/v1/tracks/5DWI8rBs9a5fyeR35poYYm,https://api.spotify.com/v1/audio-analysis/5DWI8rBs9a5fyeR35poYYm,165294,4,relax
Periferi,Aeyes Libe,0.49,0.0207,7,-26.438,0,0.036,0.994,0.924,0.134,0.408,99.583,audio_features,3XQE7ZJGVZTcPcZMZslJk5,spotify:track:3XQE7ZJGVZTcPcZMZslJk5,https://api.spotify.com/v1/tracks/3XQE7ZJGVZTcPcZMZslJk5,https://api.spotify.com/v1/audio-analysis/3XQE7ZJGVZTcPcZMZslJk5,144125,3,relax
in a room full of you,like gentle rain,0.446,0.018,8,-27.431,1,0.0436,0.995,0.937,0.0651,0.2,111.725,audio_features,0BZLKyvqypWnn5kfysaNPt,spotify:track:0BZLKyvqypWnn5kfysaNPt,https://api.spotify.com/v1/tracks/0BZLKyvqypWnn5kfysaNPt,https://api.spotify.com/v1/audio-analysis/0BZLKyvqypWnn5kfysaNPt,192817,4,relax
Handmade,Bodi Lukasz,0.499,0.033,2,-28.101,1,0.0398,0.993,0.947,0.0946,0.236,94.543,audio_features,5TQcYO4moNRTTrtM5Frj30,spotify:track:5TQcYO4moNRTTrtM5Frj30,https://api.spotify.com/v1/tracks/5TQcYO4moNRTTrtM5Frj30,https://api.spotify.com/v1/audio-analysis/5TQcYO4moNRTTrtM5Frj30,137250,4,relax
Mist,Sarah Keen,0.516,0.0267,11,-30.229,1,0.0461,0.992,0.899,0.0963,0.378,110.636,audio_features,1FxrWXRLIi0aUDlTQNLQZY,spotify:track:1FxrWXRLIi0aUDlTQNLQZY,https://api.spotify.com/v1/tracks/1FxrWXRLIi0aUDlTQNLQZY,https://api.spotify.com/v1/audio-analysis/1FxrWXRLIi0aUDlTQNLQZY,122698,4,relax
Ballade Pour Elly,Oscar Sundberg,0.456,0.0555,3,-22.393,1,0.0636,0.992,0.96,0.136,0.38,145.477,audio_features,0p6olbVHkNaijGRG6IDEnK,spotify:track:0p6olbVHkNaijGRG6IDEnK,https://api.spotify.com/v1/tracks/0p6olbVHkNaijGRG6IDEnK,https://api.spotify.com/v1/audio-analysis/0p6olbVHkNaijGRG6IDEnK,243209,4,relax
for you,Holly Jones,0.328,0.00758,10,-26.281,1,0.039,0.988,0.937,0.109,0.151,92.095,audio_features,7ex04ig5hEOizRLHLGlLO7,spotify:track:7ex04ig5hEOizRLHLGlLO7,https://api.spotify.com/v1/tracks/7ex04ig5hEOizRLHLGlLO7,https://api.spotify.com/v1/audio-analysis/7ex04ig5hEOizRLHLGlLO7,174866,4,relax
to god knows where - silence,BigRicePiano,0.323,0.0015,1,-36.751,1,0.0447,0.992,0.951,0.109,0.298,61.605,audio_features,7a4ZCgxbjGlcOEDXeadkGS,spotify:track:7a4ZCgxbjGlcOEDXeadkGS,https://api.spotify.com/v1/tracks/7a4ZCgxbjGlcOEDXeadkGS,https://api.spotify.com/v1/audio-analysis/7a4ZCgxbjGlcOEDXeadkGS,204375,4,relax
The Meadows 草地,Li Zemin,0.366,0.0905,10,-27.851,0,0.0408,0.987,0.833,0.09,0.234,124.479,audio_features,7hb7SEHUZXGA6O3ZZBoQGn,spotify:track:7hb7SEHUZXGA6O3ZZBoQGn,https://api.spotify.com/v1/tracks/7hb7SEHUZXGA6O3ZZBoQGn,https://api.spotify.com/v1/audio-analysis/7hb7SEHUZXGA6O3ZZBoQGn,170738,4,relax
Inside 内,Li Zemin,0.283,0.0329,1,-28.74,1,0.0341,0.975,0.899,0.109,0.192,139.106,audio_features,1fFH5FN5xZx2WT2dBXm4qx,spotify:track:1fFH5FN5xZx2WT2dBXm4qx,https://api.spotify.com/v1/tracks/1fFH5FN5xZx2WT2dBXm4qx,https://api.spotify.com/v1/audio-analysis/1fFH5FN5xZx2WT2dBXm4qx,116719,3,relax
Hideaway,Igulfrid,0.356,0.0186,9,-26.729,1,0.042,0.991,0.929,0.0996,0.154,84.753,audio_features,2HwCcCi8Up9NECNBRt0yTV,spotify:track:2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/tracks/2HwCcCi8Up9NECNBRt0yTV,https://api.spotify.com/v1/audio-analysis/2HwCcCi8Up9NECNBRt0yTV,148907,4,relax
Winterwald,Stephan Neudorf,0.499,0.0682,0,-25.339,0,0.0769,0.995,0.97,0.119,0.636,94.127,audio_features,2m7XqU0gRlcPasjZCKvp6f,spotify:track:2m7XqU0gRlcPasjZCKvp6f,https://api.spotify.com/v1/tracks/2m7XqU0gRlcPasjZCKvp6f,https://api.spotify.com/v1/audio-analysis/2m7XqU0gRlcPasjZCKvp6f,131238,4,relax
Berceuse,Sounds from a Box,0.402,0.0185,2,-30.302,0,0.0393,0.994,0.937,0.106,0.237,67.394,audio_features,6tw5ZIanXzO4ufu4abt7Vn,spotify:track:6tw5ZIanXzO4ufu4abt7Vn,https://api.spotify.com/v1/tracks/6tw5ZIanXzO4ufu4abt7Vn,https://api.spotify.com/v1/audio-analysis/6tw5ZIanXzO4ufu4abt7Vn,151750,3,relax
Smiles Awake You When You Rise,Anton Byers,0.532,0.023,5,-24.604,1,0.0523,0.989,0.935,0.11,0.189,80.492,audio_features,0W73eBalLv7GGi8YeWEXd1,spotify:track:0W73eBalLv7GGi8YeWEXd1,https://api.spotify.com/v1/tracks/0W73eBalLv7GGi8YeWEXd1,https://api.spotify.com/v1/audio-analysis/0W73eBalLv7GGi8YeWEXd1,194027,4,relax
